code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
TNP,OAG,Twentynine Palms,34.13333,-116.05,-800,t,f,9,en-us,f,66734b3e-ac70-4abf-8269-08fb7eab58b5,f,f
TNQ,OAG,Teraina,4.7,-160.33333,1400,t,NULL,3,en-us,f,NULL,f,f
TNR,OAG,Antananarivo Airport,-18.79694,47.47889,300,t,t,2,en-us,f,b8195ecb-9d1b-4e2e-adc1-4bc45cef8132,t,f
TNS,OAG,Tungsten,61.95,-128.26667,-700,t,NULL,3,en-us,f,NULL,f,f
TNT,OAG,Miami Dade-Collier T&T Airport,25.55,-80.53333,-500,t,NULL,3,en-us,f,NULL,f,f
TNU,OAG,Newton,41.7,-93.05,-600,t,f,9,en-us,f,9d5817ce-8621-4d8a-9e81-343be37daa60,f,f
TNV,OAG,Tabuaeran,3.83333,-159.35,1400,t,NULL,3,en-us,f,NULL,f,f
TNW,OAG,Tena,-0.98639,-77.81944,-500,t,NULL,3,en-us,f,NULL,f,f
TNX,OAG,Stung Treng,13.53194,106.01444,700,t,NULL,3,en-us,f,NULL,f,f
TNZ,OAG,Tosontsengel,48.73833,98.29611,800,t,NULL,3,en-us,f,NULL,f,f
TOA,OAG,Torrance,33.78333,-118.25,-800,t,NULL,3,en-us,f,NULL,f,f
TOB,OAG,Tobruk Airport,32.09306,23.83972,200,t,t,2,en-us,f,9a64a733-4f16-463c-b432-acedb5af4a96,t,f
TOC,OAG,Toccoa,34.59222,-83.29778,-500,t,f,9,en-us,f,2480775b-42fd-4ad9-b1a0-c9cd270fddcd,f,f
TOD,OAG,Tioman Island,2.81917,104.16,800,t,t,2,en-us,f,d729f455-3000-47dd-9fac-63b204df5b96,f,f
TOE,OAG,Tozeur Airport,33.93972,8.11056,100,t,t,2,en-us,f,994792f1-f8d2-43d4-aa9e-5849180dbebf,t,f
TOF,OAG,Tomsk Airport,56.38583,85.21333,700,t,t,1,en-us,f,4390448a-b0dd-4dc8-a163-115ba126dbc5,t,f
TOG,OAG,Togiak Airport,59.0525,-160.39917,-900,t,t,2,en-us,f,9df86730-1544-402e-a420-05a93e19225a,t,f
TOH,OAG,Torres Airport,-13.32778,166.63861,1100,t,t,2,en-us,f,17b39380-4444-4c38-871c-7e7640aa5171,t,f
TOI,OAG,Troy,31.8,-85.96667,-600,t,NULL,3,en-us,f,NULL,f,f
TOJ,OAG,Madrid Torrejon,40.49667,-3.44583,100,t,NULL,3,en-us,f,NULL,f,f
TOK,OAG,Torokina,-6.21667,155.05,1100,t,NULL,3,en-us,f,NULL,f,f
TOL,OAG,Toledo Express Airport,41.58694,-83.80778,-500,t,t,1,en-us,f,bec615cf-f123-499d-9ae9-045584bc6f80,t,f
TOM,OAG,Tombouctou,16.73389,-3.99861,0,t,t,2,en-us,f,d1a526f4-047b-43c3-b83e-8e4fa7466e97,f,f
TON,OAG,Tonu,-6.65,155.43333,1100,t,NULL,3,en-us,f,NULL,f,f
TOO,OAG,San Vito,8.83333,-82.96667,-600,t,NULL,3,en-us,f,NULL,f,f
TOP,OAG,Topeka Phillip Billard Muni Airport,39.06667,-95.61667,-600,t,f,9,en-us,f,ab947187-a302-4c89-8e2b-a71bde92849f,f,f
TOQ,OAG,Tocopilla,-22.15,-70.1,-400,t,NULL,3,en-us,f,NULL,f,f
TOR,OAG,Torrington,42.05,-104.16667,-700,t,f,9,en-us,f,1a96637d-dfa7-4afe-bb09-07ea2170f966,f,f
TOS,OAG,Tromso Airport,69.68333,18.91889,100,t,t,2,en-us,f,641b150b-25ce-4f88-bdf9-f909a5c3ab56,t,f
TOT,OAG,Totness,5.00278,-56.33333,-300,t,NULL,3,en-us,f,NULL,f,f
TOU,OAG,Touho Airport,-20.79,165.25944,1100,t,t,2,en-us,f,0131786b-f3c4-489a-9574-24c9f80cdf8e,t,f
TOV,OAG,Tortola West End SPB,18.3875,-64.70278,-400,t,f,9,en-us,f,f9dde307-475f-43dc-a71e-9546555ffa69,t,t
TOW,OAG,Toledo,-24.6875,-53.6975,-300,t,t,2,en-us,f,74e3c22d-c174-4467-a3c9-324506acd12d,f,f
TOX,OAG,Tobolsk,58.13333,68.23333,500,t,f,9,en-us,f,989461ea-af8a-4a57-ac57-7920ad257b8b,f,f
TOY,OAG,Toyama Airport,36.64833,137.1875,900,t,t,2,en-us,f,e0fc7a8d-05bd-4cbd-8cc2-597f1b08d359,t,f
TOZ,OAG,Touba,8.28333,-7.68333,0,t,NULL,3,en-us,f,NULL,f,f
TPA,OAG,Tampa Intl Airport,27.97556,-82.53333,-500,t,t,1,en-us,f,5bc77d5f-4b37-4a2f-9429-6cf0b39445ca,t,f
TPC,OAG,Tarapoa,-0.13333,-76.33333,-500,t,f,9,en-us,f,a12bcd57-e3f1-4033-99b5-c0e6334b5c4d,f,f
TPE,OAG,Taipei Taiwan Taoyuan Intl Airport,25.07778,121.23278,800,t,t,1,en-us,f,7b5ec196-2639-4ab5-8b61-3566b5a75731,t,f
TPF,OAG,Tampa Peter O. Knight Airport,27.96639,-82.53333,-500,t,f,9,en-us,f,5bc77d5f-4b37-4a2f-9429-6cf0b39445ca,f,f
TPG,OAG,Taiping,4.85,100.73333,800,t,NULL,3,en-us,f,NULL,f,f
TPH,OAG,Tonopah Airport,38.06667,-117.23333,-800,t,f,9,en-us,f,54bcb413-c760-49ea-94c2-8b3f7f1d0dcb,f,f
TPI,OAG,Tapini,-8.36667,146.98333,1000,t,f,9,en-us,f,4a469855-2f8f-423a-b5fd-20a6c48a66aa,f,f
TPJ,OAG,Taplejung,27.3,87.7,545,t,NULL,3,en-us,f,NULL,f,f
TPK,OAG,Tapaktuan,3.26667,97.18333,700,t,NULL,3,en-us,f,NULL,f,f
TPL,OAG,Temple,31.15,-97.4,-600,t,f,9,en-us,f,75cb6344-c4d1-44e5-941d-f8676f335fcf,f,f
TPN,OAG,Tiputini,-0.76667,-75.53333,-500,t,NULL,3,en-us,f,NULL,f,f
TPP,OAG,Tarapoto Airport,-6.50861,-76.37333,-500,t,t,3,en-us,f,1558076b-5163-4995-805c-b3ab08e4a52c,t,f
TPQ,OAG,Tepic Airport,21.41944,-104.8425,-700,t,t,2,en-us,f,b76112f9-bfde-4b68-8474-6e79a576296c,t,f
TPR,OAG,Tom Price,-22.65,117.66667,800,t,f,9,en-us,f,82b425f2-e86a-4912-8548-7183affea43e,f,f
TPS,OAG,Trapani Airport,37.9075,12.49417,100,t,t,3,en-us,f,d306d4ea-ebde-42e4-89f3-13c6d8602e16,t,f
TPT,OAG,Tapeta,6.5,-8.86667,0,t,NULL,3,en-us,f,NULL,f,f
TPU,OAG,Tikapur,28.55,81.18333,545,t,f,9,en-us,f,b8d0718c-557d-40f3-b6fa-aba4d27b7a58,f,f
TPX,OAG,Tupai,-16.23333,-151.83333,-1000,t,NULL,3,en-us,f,NULL,f,f
TQD,OAG,Al Fallujah,33.33806,43.59694,300,t,NULL,3,en-us,f,NULL,f,f
TQL,OAG,Tarko-Sale,64.93,77.81083,500,t,t,2,en-us,f,dfc71eb0-b2f0-4020-b677-78232e8a4c38,f,f
TQN,OAG,Taloqan,36.76667,69.53333,430,t,NULL,3,en-us,f,NULL,f,f
TQP,OAG,Trepell,-21.835,140.88806,1000,t,NULL,3,en-us,f,NULL,f,f
TQQ,OAG,Tomia,-5.76694,123.91889,800,t,NULL,3,en-us,f,NULL,f,f
TQR,OAG,San Domino Island Airport,42.11944,15.5025,100,t,t,2,en-us,f,6aa8483f-1f16-4701-a090-022972dbb287,t,f
TQS,OAG,Tres Esquinas,0.73333,-75.23333,-500,t,NULL,3,en-us,f,NULL,f,f
TRA,OAG,Tarama Airport,24.65389,124.67556,900,t,f,9,en-us,f,4b94bdfc-9de1-47b7-bbf1-f5df3af3c735,t,f
TRB,OAG,Turbo,8.1,-76.73333,-500,t,f,9,en-us,f,d598a9a8-ed4d-40aa-9029-bc92ee19df31,f,f
TRC,OAG,Torreon Airport,25.56833,-103.41056,-600,t,t,2,en-us,f,f312444d-680e-4dca-a6b0-67d15165bebb,t,f
TRD,OAG,Trondheim Vaernes Airport,63.4575,10.92417,100,t,t,2,en-us,f,5e5cdc35-719d-4cfd-908e-9cd2f59c9a59,t,f
TRE,OAG,Tiree Airport,56.49917,-6.86917,0,t,t,2,en-us,f,9fa88d51-8254-4764-b3fe-0472a3f46518,t,f
TRF,OAG,Oslo Sandefjord-Torp Airport,59.18667,10.25861,100,t,t,2,en-us,f,9e0ee7c4-fe26-4c3d-b58e-6040da6de3b5,t,f
TRG,OAG,Tauranga Airport,-37.67333,176.19861,1200,t,t,2,en-us,f,69136561-cd87-42b8-bbd9-e8d6a37e1a3e,t,f
TRH,OAG,Trona,35.8125,-117.32639,-800,t,NULL,3,en-us,f,NULL,f,f
TRI,OAG,Bristol/Johnson/Kingsport Airport,36.47528,-82.4075,-500,t,t,1,en-us,f,23631a8c-3312-4fd1-85f6-32a21965d193,t,f
TRJ,OAG,Tarakbits,-5.61667,141.05,1000,t,NULL,3,en-us,f,NULL,f,f
TRK,OAG,Tarakan Airport,3.32667,117.56667,800,t,t,2,en-us,f,4d3313f2-9d46-4749-99fb-4fc58c19de8d,t,f
TRL,OAG,Terrell,32.73333,-96.28333,-600,t,f,9,en-us,f,d39ec2eb-2338-4522-b066-763759263e10,f,f
TRM,OAG,Thermal,33.62083,-116.15861,-800,t,NULL,3,en-us,f,NULL,f,f
TRN,OAG,Turin Caselle Airport,45.2025,7.64944,100,t,t,1,en-us,f,1fa38b8f-0413-4ec5-bc89-ecaab9bff55f,t,f
TRO,OAG,Taree Airport,-31.88861,152.51389,1000,t,t,2,en-us,f,c896c0da-db75-4ae4-aaa1-ef9d075913a6,t,f
TRQ,OAG,Tarauaca,-8.15,-70.76667,-500,t,NULL,3,en-us,f,NULL,f,f
TRR,OAG,Trincomalee Airport,8.53972,81.18194,530,t,NULL,3,en-us,f,NULL,t,f
TRS,OAG,Trieste Airport,45.8275,13.47222,100,t,t,2,en-us,f,9cc0f05e-b302-485c-88b0-d49dfdf2f81a,t,f
TRU,OAG,Trujillo Airport,-8.08472,-79.10944,-500,t,t,2,en-us,f,0e754e0c-9f2b-417a-9f46-06994d3b05ea,t,f
TRV,OAG,Thiruvananthapuram Airport,8.48222,76.92,530,t,t,2,en-us,f,41e3be11-0eb0-4d23-ad34-337d6fa8f304,t,f
TRW,OAG,Tarawa Airport,1.38,173.14667,1200,t,t,2,en-us,f,778a6e2e-2463-4352-9bba-6b770a457058,t,f
TRX,OAG,Trenton,40.06667,-93.6,-600,t,NULL,3,en-us,f,NULL,f,f
TRY,OAG,Tororo,0.7,34.18333,300,t,NULL,3,en-us,f,NULL,f,f
TRZ,OAG,Tiruchchirappalli Airport,10.76528,78.70972,530,t,t,2,en-us,f,0312c711-4e20-4a65-b4cf-c0cb4d34ee31,t,f
TSA,OAG,Taipei Songshan Airport,25.06972,121.5525,800,t,t,1,en-us,f,ec74f933-4de6-4566-b412-4a265cad3ae3,t,f
TSB,OAG,Tsumeb,-19.26667,17.73333,100,t,f,9,en-us,f,c32856d7-b3d5-4c53-af9b-7950cdeac053,f,f
TSC,OAG,Taisha,-2.41667,-77.46667,-500,t,NULL,3,en-us,f,NULL,f,f
TSD,OAG,Tshipise,-22.63333,30.18333,200,t,NULL,3,en-us,f,NULL,f,f
TSE,OAG,Astana Airport,51.02306,71.46694,600,t,t,2,en-us,f,986c068a-effb-44c2-a980-f019549f9961,t,f
TSF,OAG,Venice Treviso/Sant'Angelo Airport,45.65083,12.19778,100,t,t,2,en-us,f,ffd328cb-f5af-4077-9ebe-7ffa6f865dc3,t,f
TSG,OAG,Tanacross,63.38333,-143.35,-900,t,NULL,3,en-us,f,NULL,f,f
TSH,OAG,Tshikapa,-6.44167,20.79639,200,t,NULL,3,en-us,f,NULL,f,f
TSI,OAG,Tsili Tsili,-6.85,146.35,1000,t,NULL,3,en-us,f,NULL,f,f
TSJ,OAG,Tsushima Airport,34.285,129.33056,900,t,t,2,en-us,f,a76ba488-081e-43c2-962f-32c7ffdbd6ae,t,f
TSK,OAG,Taskul,-2.59722,150.41667,1000,t,NULL,3,en-us,f,NULL,f,f
TSL,OAG,Tamuin,21.98333,-98.75,-600,t,NULL,3,en-us,f,NULL,f,f
TSM,OAG,Taos,36.46667,-105.66667,-700,t,f,9,en-us,f,2d7e25f4-b385-488e-8c24-6789731f92d2,f,f
TSN,OAG,Tianjin Airport,39.12444,117.34611,800,t,t,2,en-us,f,0150ffcb-c314-4070-80af-c2700070f632,t,f
TSP,OAG,Tehachapi,35.13333,-118.45,-800,t,f,9,en-us,f,ef240203-d1a8-4cd5-97e2-bd1666300023,f,f
TSQ,OAG,Torres,-29.3325,-49.74611,-300,t,f,9,en-us,f,86a6baa7-fa37-43e1-a872-641395ee9567,f,f
TSR,OAG,Timisoara Airport,45.81,21.33778,200,t,t,2,en-us,f,f7edf244-81f4-4776-b680-dc77538404f6,t,f
TST,OAG,Trang Airport,7.50861,99.61583,700,t,t,2,en-us,f,84df80ff-72e2-4f2e-b45e-90e433222eb9,t,f
TSU,OAG,Tabiteuea South Airport,-1.47472,175.06472,1200,t,NULL,3,en-us,f,NULL,t,f
TSV,OAG,Townsville Airport,-19.2525,146.76528,1000,t,t,2,en-us,f,66740cfc-7ac5-44a3-a8c5-d932de8736a2,t,f
TSW,OAG,Tsewi,-6.96667,146.03333,1000,t,NULL,3,en-us,f,NULL,f,f
TSX,OAG,Tanjung Santan,-0.08333,117.43333,800,t,NULL,3,en-us,f,NULL,f,f
TSY,OAG,Tasikmalaya,-7.33333,108.25,700,t,NULL,3,en-us,f,NULL,f,f
TSZ,OAG,Tsetserleg,47.73333,101.76667,800,t,NULL,3,en-us,f,NULL,f,f
TTA,OAG,Tan Tan Airport,28.44833,-11.16139,0,t,t,2,en-us,f,0251618b-7ac5-459d-80c0-86f04d03adfa,t,f
TTB,OAG,Tortoli,39.91917,9.6825,100,t,f,9,en-us,f,e3df2dd3-c905-41e7-bcb7-77dd0b73cea4,f,f
TTC,OAG,Taltal,-25.56667,-70.38333,-400,t,NULL,3,en-us,f,NULL,f,f
TTD,OAG,Portland,45.53333,-122.38333,-800,t,f,9,en-us,f,11eb7a8f-21df-4921-ad06-992e2c670b07,f,f
TTE,OAG,Ternate Airport,0.83139,127.38139,900,t,t,2,en-us,f,1696f206-fe57-4332-b2fd-ef5d3e744e09,t,f
TTG,OAG,Tartagal,-22.51667,-63.78333,-300,t,NULL,3,en-us,f,NULL,f,f
TTH,OAG,Thumrait,17.66667,54.01806,400,t,NULL,3,en-us,f,NULL,f,f
TTI,OAG,Tetiaroa,-17.08333,-149.53333,-1000,t,NULL,3,en-us,f,NULL,f,f
TTJ,OAG,Tottori Airport,35.53,134.16667,900,t,t,2,en-us,f,9ca3dfff-e47b-463d-9e61-eb32fbb6e2d0,t,f
TTL,OAG,Nanuya Levu,-16.95833,177.37222,1200,t,NULL,3,en-us,f,NULL,f,f
TTM,OAG,Tablon de Tamara,5.71667,-72.1,-500,t,NULL,3,en-us,f,NULL,f,f
TTN,OAG,Philadelphia Trenton-Mercer Airport,40.27694,-74.81194,-500,t,t,1,en-us,f,572d6234-6064-4c0d-9a20-630e526dae1c,t,f
TTO,OAG,Britton,45.8,-97.75,-600,t,NULL,3,en-us,f,NULL,f,f
TTQ,OAG,Tortuguero Airport,10.35139,-83.62972,-600,t,t,2,en-us,f,ecebe44d-9f94-404d-99a3-1efbced5c533,t,f
TTR,OAG,Tana Toraja,-3.04583,119.82361,800,t,f,9,en-us,f,70a1a24a-07a3-4686-ac91-b885bdcbe7c0,f,f
TTS,OAG,Tsaratanana,-16.73333,47.61667,300,t,f,9,en-us,f,aae9f1ef-baf0-4432-afbb-7eadb21b229e,f,f
TTT,OAG,Taitung Airport,22.79306,121.18194,800,t,t,1,en-us,f,2a8a4f93-4bab-4ce8-83e2-d8600afcc992,t,f
TTU,OAG,Tetouan Airport,35.59,-5.32806,0,t,f,9,en-us,f,f153a9e1-a24d-417e-bf4f-5565962e8cb1,t,f
TTW,OAG,Tissamaharama,6.285,81.28333,530,t,NULL,3,en-us,f,NULL,f,f
TTX,OAG,Truscott-Mungalalu,-14.08889,126.38167,800,t,NULL,3,en-us,f,NULL,f,f
TUA,OAG,Tulcan,0.80944,-77.70806,-500,t,f,9,en-us,f,acd8b0b3-cea5-42c6-88d3-6f69aceec775,f,f
TUB,OAG,Tubuai Airport,-23.36528,-149.52417,-1000,t,t,2,en-us,f,331cf115-5baf-4d04-ac4c-064b6d685535,t,f
TUC,OAG,Tucuman Airport,-26.84083,-65.10472,-300,t,t,2,en-us,f,461cb25d-2c3c-4a55-ab15-6ad83f8d7c52,t,f
TUD,OAG,Tambacounda Airport,13.73694,-13.65306,0,t,f,9,en-us,f,7281f3c3-4c9e-4720-9f14-d792d65cbd6d,t,f
TUF,OAG,Tours Val de Loire Airport,47.43194,0.72306,100,t,t,2,en-us,f,549ab980-ce57-4527-a1b9-548a3cd7d308,t,f
TUG,OAG,Tuguegarao Airport,17.64167,121.73361,800,t,t,2,en-us,f,2105c6d7-4ca5-428b-b92e-d0999aa96c9a,t,f
TUI,OAG,Turaif Airport,31.69278,38.73111,300,t,t,2,en-us,f,22828b70-ad6d-470e-afca-db5b94577c88,t,f
TUJ,OAG,Tum,6.25,35.46667,300,t,NULL,3,en-us,f,NULL,f,f
TUK,OAG,Turbat Airport,25.98639,63.03028,500,t,t,2,en-us,f,c6d531e5-c491-46ca-bc55-15903177882e,t,f
TUL,OAG,Tulsa Intl Airport,36.19833,-95.88806,-600,t,t,1,en-us,f,05abe3bc-8524-4242-a031-4ad15406d33c,t,f
TUM,OAG,Tumut,-35.3,148.21667,1000,t,NULL,3,en-us,f,NULL,f,f
TUN,OAG,Tunis Airport,36.85111,10.22722,100,t,t,1,en-us,f,e0c21de2-e418-4454-8e09-c9de31b0ed09,t,f
TUO,OAG,Taupo Airport,-38.74083,176.085,1200,t,t,2,en-us,f,f2b87257-f993-46de-a6fd-564dbbecfa15,t,f
TUP,OAG,Tupelo Airport,34.26806,-88.77,-600,t,t,1,en-us,f,845f84bf-1c63-4f29-b5aa-7e063e625e54,t,f
TUQ,OAG,Tougan,13,-3,0,t,NULL,3,en-us,f,NULL,f,f
TUR,OAG,Tucurui,-3.78611,-49.72028,-300,t,t,1,en-us,f,4ccc382a-39c0-4ac1-bb76-e1802a63c758,f,f
TUS,OAG,Tucson Intl Airport,32.11611,-110.94111,-700,t,t,1,en-us,f,4db0fdec-7373-46dc-9e0f-0beb0396fd40,t,f
TUT,OAG,Tauta,-5.8,145.91667,1000,t,NULL,3,en-us,f,NULL,f,f
TUU,OAG,Tabuk Airport,28.36556,36.61889,300,t,t,2,en-us,f,7d0ff71c-a60f-4282-a5fb-c5c228ee6ebd,t,f
TUV,OAG,Tucupita,9.09167,-62.05,-400,t,f,9,en-us,f,8ac208d5-4540-48d1-a805-866a9abd4ce5,f,f
TUW,OAG,Tubuala,8.73333,-77.68333,-500,t,f,9,en-us,f,3f2f66f9-4d21-417c-9e44-c20c87f0a0f8,f,f
TUX,OAG,Tumbler Ridge,55.2,-121.55,-700,t,NULL,3,en-us,f,NULL,f,f
TUY,OAG,Tulum,20.21667,-87.46667,-500,t,f,9,en-us,f,4daf4101-106e-4634-94ae-b1934644b771,f,f
TUZ,OAG,Tucuma,-6.74917,-51.15361,-300,t,NULL,3,en-us,f,NULL,f,f
TVA,OAG,Morafenobe,-17.85,44.91667,300,t,f,9,en-us,f,6adb530a-948f-4db6-9986-c4f6a4302dee,f,f
TVC,OAG,Traverse City Airport,44.74139,-85.58222,-500,t,t,2,en-us,f,7d17f55f-a3ed-4b56-843b-7164439807ff,t,f
TVF,OAG,Thief River Falls Airport,48.06667,-96.18333,-600,t,t,2,en-us,f,185269e6-7374-47a4-bb33-c355f43cc4c0,t,f
TVI,OAG,Thomasville,30.9,-83.88333,-500,t,f,9,en-us,f,38624963-bee9-4bcd-a6e4-d784c18bcfc6,f,f
TVL,OAG,South Lake Tahoe,38.88333,-120,-800,t,f,9,en-us,f,178e68a9-eb00-423f-ad7f-a83362a91773,f,f
TVS,OAG,Tangshan Airport,39.71944,117.99333,800,t,t,2,en-us,f,4cb8e51a-2d9f-4c24-9c62-f2847ee4ae90,t,f
TVU,OAG,Taveuni Island Airport,-16.69083,-179.8775,1200,t,t,2,en-us,f,39f95065-ebdd-422a-a60f-7b8198ad6224,t,f
TVY,OAG,Dawei Airport,14.09833,98.20528,630,t,t,2,en-us,f,20f2a08d-634b-4b75-900f-ece5f61ca3f8,t,f
TWA,OAG,Twin Hills Airport,59.07389,-160.27556,-900,t,t,2,en-us,f,f40faf39-ac5c-4ed6-8a08-e14a2008ebf2,t,f
TWB,OAG,Toowoomba Airport,-27.54278,151.91722,1000,t,NULL,3,en-us,f,NULL,f,f
TWD,OAG,Port Townsend,48.11667,-122.76667,-800,t,f,9,en-us,f,2244cde2-227a-4ce4-9121-3f43912b018b,f,f
TWE,OAG,Taylor,66.16667,-165.16667,-900,t,NULL,3,en-us,f,NULL,f,f
TWF,OAG,Twin Falls Airport,42.48167,-114.48778,-700,t,t,2,en-us,f,6c4a8a73-dd19-4c94-b39d-aa443087fc55,t,f
TWN,OAG,Tewantin,-26.4,153.08333,1000,t,NULL,3,en-us,f,NULL,f,f
TWP,OAG,Torwood,-17.36667,143.75,1000,t,NULL,3,en-us,f,NULL,f,f
TWT,OAG,Tawitawi Airport,5.045,119.7425,800,t,t,2,en-us,f,107abed6-961d-45ee-83a5-38ae28ea1beb,t,f
TWU,OAG,Tawau Airport,4.31333,118.12194,800,t,t,2,en-us,f,2c3d395e-d452-48f6-990e-d838bfe03198,t,f
TWY,OAG,Tawa,-7.45,146.11667,1000,t,NULL,3,en-us,f,NULL,f,f
TWZ,OAG,Mount Cook Pukaki/Twizel Airport,-44.23333,170.11667,1200,t,NULL,3,en-us,f,NULL,f,f
TXE,OAG,Takengon Airport,4.72139,96.84917,700,t,NULL,3,en-us,f,NULL,t,f
TXF,OAG,Teixeira de Freitas Airport,-17.52444,-39.66917,-300,t,t,3,en-us,f,46bc8b2b-9b8a-4f6f-bf77-a069f6433d0f,t,f
TXK,OAG,Texarkana Airport,33.45361,-93.99111,-600,t,t,2,en-us,f,f7bae5eb-cbb5-46ca-be37-5030d853530e,t,f
TXL,OAG,Berlin Tegel Airport,52.55972,13.28778,100,t,t,1,en-us,f,1f077790-8fcf-48c8-bf16-4ce18a6e549d,t,f
TXM,OAG,Teminabuan,-1.45,132.01667,900,t,NULL,3,en-us,f,NULL,f,f
TXN,OAG,Huangshan Airport,29.73278,118.25722,800,t,t,2,en-us,f,55898a65-f1cd-4d10-98c4-6d86586f5d90,t,f
TXR,OAG,Tanbar,-25.91667,141.91667,1000,t,NULL,3,en-us,f,NULL,f,f
TXU,OAG,Tabou,4.43333,-7.36667,0,t,NULL,3,en-us,f,NULL,f,f
TYA,OAG,Tula,54.2,37.61667,300,t,NULL,3,en-us,f,NULL,f,f
TYB,OAG,Tibooburra,-29.45694,142.06222,1000,t,NULL,3,en-us,f,NULL,f,f
TYD,OAG,Tynda,55.28472,124.77806,900,t,NULL,3,en-us,f,NULL,f,f
TYE,OAG,Tyonek,61.03333,-151.28333,-900,t,NULL,3,en-us,f,NULL,f,f
TYF,OAG,Torsby Airport,60.1575,12.99139,100,t,t,2,en-us,f,262d1292-4788-43ef-aa19-c87ac77964a9,t,f
TYG,OAG,Thylungra,-26.08333,143.41667,1000,t,NULL,3,en-us,f,NULL,f,f
TYL,OAG,Talara Airport,-4.57667,-81.25417,-500,t,t,2,en-us,f,7471c69b-de91-45b4-bd4f-0a668ee38d80,t,f
TYM,OAG,Staniel Cay,24.1525,-76.43389,-500,t,NULL,3,en-us,f,NULL,f,f
TYN,OAG,Taiyuan Airport,37.74694,112.62833,800,t,t,3,en-us,f,43224d21-327b-46db-baf0-e6ccc9c0466a,t,f
TYP,OAG,Tobermorey,-22.28333,137.96667,930,t,NULL,3,en-us,f,NULL,f,f
TYR,OAG,Tyler Airport,32.35417,-95.4025,-600,t,t,2,en-us,f,5ed899f5-a234-4c0f-b095-21c375963d0e,t,f
TYS,OAG,Knoxville Airport,35.81111,-83.99417,-500,t,t,1,en-us,f,28e9d4e9-3227-4592-a642-2ab9d1f35469,t,f
TYT,OAG,Treinta y Tres,-33.2,-54.35,-300,t,NULL,3,en-us,f,NULL,f,f
TYZ,OAG,Taylor,34.46667,-110.08333,-700,t,NULL,3,en-us,f,NULL,f,f
TZA,OAG,Belize City Municipal Airport,17.51639,-88.19556,-600,t,t,2,en-us,f,7aed3d69-1915-4003-8b3d-a409d7d91ab7,t,f
TZC,OAG,Caro,43.45861,-83.44528,-500,t,NULL,3,en-us,f,NULL,f,f
TZL,OAG,Tuzla Airport,44.45861,18.72556,100,t,f,9,en-us,f,7af7a2ab-cf88-4fd9-a8a0-4b6cfb0ae416,t,f
TZM,OAG,Tizimin,21.16667,-88.16667,-600,t,NULL,3,en-us,f,NULL,f,f
TZN,OAG,South Andros Airport,24.69722,-77.79611,-500,t,f,9,en-us,f,3f51385e-d3fd-4528-b023-2e58d8560c9f,t,f
TZO,OAG,Ankisatra,-18.34861,45.01139,300,t,NULL,3,en-us,f,NULL,f,f
TZX,OAG,Trabzon Airport,40.995,39.78972,300,t,t,2,en-us,f,bf4c4c82-fb01-48a2-9fe2-9bb612124ae7,t,f
UAB,OAG,Adana,37.00222,35.42639,300,t,NULL,3,en-us,f,NULL,f,f
UAC,OAG,San Luis Rio Colorado,32.45,-114.8,-700,t,f,9,en-us,f,1d6f1849-6cd6-48c9-9f5d-2905725a456d,f,f
UAE,OAG,Mount Aue,-6.23333,144.65,1000,t,NULL,3,en-us,f,NULL,f,f
UAH,OAG,Ua Huka Airport,-8.93611,-139.555,-930,t,t,2,en-us,f,ed904759-a2b5-41f4-b2da-dffbde298548,t,f
UAI,OAG,Suai,-9.3,125.28333,900,t,NULL,3,en-us,f,NULL,f,f
UAK,OAG,Narsarsuaq Airport,61.16056,-45.42611,-300,t,t,2,en-us,f,5dc33edb-adc6-4e48-90fb-25ca1e7b1fb9,t,f
UAL,OAG,Luau,-10.71472,22.23056,100,t,NULL,3,en-us,f,NULL,f,f
UAM,OAG,Guam Andersen AFB,13.58333,144.91667,1000,t,f,9,en-us,f,c704ac8f-a99c-40b6-90e6-f10a5616bfa7,f,t
UAP,OAG,Ua Pou Airport,-9.3475,-140.07972,-930,t,t,2,en-us,f,9a8e94ae-5ce8-4b5f-b2d8-f8c3c03e8ca0,t,f
UAQ,OAG,San Juan Airport,-31.57139,-68.41833,-300,t,t,2,en-us,f,6a0ccc88-05c5-4182-bc8b-08c62e77b9b0,t,f
UAR,OAG,Bouarfa,32.51417,-1.98167,0,t,NULL,3,en-us,f,NULL,f,f
UAS,OAG,Samburu Airport,0.53333,37.53333,300,t,t,2,en-us,f,1292e796-d3dd-479e-9318-09948b95c02b,t,f
UAX,OAG,Uaxactun,17.38333,-89.66667,-600,t,NULL,3,en-us,f,NULL,f,f
UBA,OAG,Uberaba Airport,-19.765,-47.96472,-300,t,t,2,en-us,f,03c6ecec-dfaf-49ae-bfe0-27765a17436c,t,f
UBB,OAG,Mabuiag Island,-9.95,142.18333,1000,t,f,9,en-us,f,3e8876eb-b520-4cb9-ada1-103592823422,f,f
UBI,OAG,Buin,-6.73333,155.68333,1100,t,NULL,3,en-us,f,NULL,f,f
UBJ,OAG,Ube Airport,33.93,131.27861,900,t,t,2,en-us,f,c4eac1b6-7223-4379-a73f-a8d7dbf9034f,t,f
UBP,OAG,Ubon Ratchathani Airport,15.25139,104.87028,700,t,t,2,en-us,f,456bfe50-687f-4b87-ab54-c537a8b28503,t,f
