code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
MSN,TTX,Amtrak (Madison UW Memorial Union),43.07587,-89.398757,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MSP,TTX,Amtrak (Minneapolis/St. Paul Midway Station - Empire Builder),44.963329,-93.186325,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MSS,TTX,Amtrak (Manassas),38.750034,-77.473846,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MTC,TTX,Amtrak (Manitowoc),44.079841,-87.69699,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MTH,TTX,Amtrak (Marathon),24.727207,-81.041252,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MTJ,TTX,Amtrak (Mt. Joy),40.11,-76.503,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MTM,TTX,Amtrak (Mountain Home),43.133,-115.691,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MTO,TTX,Amtrak (Manton Bus Station),44.411,-85.399,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MTP,TTX,Amtrak (Mount Pleasant),40.971305,-91.551239,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MTR,TTX,Amtrak (Montreal - Via Rail/Amtrak/AMT train station (Central Station)),45.454216,-73.665237,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MTZ,TTX,Amtrak (Martinez),38.019733,-122.136352,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MUN,TTX,Amtrak (Munds Park),34.941123,-111.653945,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MVN,TTX,Amtrak (Malvern),34.365917,-92.812355,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MVW,TTX,Amtrak (Mount Vernon),48.435588,-122.32978,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MWI,TTX,Amtrak (Marinette),45.085411,-87.643432,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MYA,TTX,Amtrak (Monterey Monterey Bay Aquarium),36.878,-121.947,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MYH,TTX,Amtrak (Monterey Hyatt Hotel),36.593,-121.874,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MYM,TTX,Amtrak (Monterey Marriot Hotel),36.601,-121.895,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MYS,TTX,Amtrak (Mystic - Regional),41.349201,-71.959785,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MYT,TTX,Amtrak (Monterey Travelodge Motel),25.35417,-97.2989,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NAM,TTX,Amtrak (Nampa),43.57632,-116.557159,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
NAP,TTX,Amtrak (Napa Vine Transit Bus Stop),38.304309,-122.284004,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NAV,TTX,Amtrak (Nashville),38.34893,-89.381584,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NBK,TTX,Amtrak (New Brunswick),40.495353,-74.448501,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NBM,TTX,Amtrak (New Buffalo),41.787948,-86.739875,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NBN,TTX,Amtrak (Newbern),36.112449,-89.262962,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NBU,TTX,Amtrak (New Buffalo),41.797,-86.746,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NCG,TTX,Amtrak (Nacogdoches),31.618301,-94.639671,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NCM,TTX,Amtrak (Necanicum Jct.),45.902,-123.76,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NCR,TTX,Amtrak (New Carrollton),38.95333,-76.864433,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NDL,TTX,Amtrak (Needles),34.840278,-114.604873,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NDO,OAG,La Palma Del Condada Rail Station,37.38333,-6.55,100,t,NULL,NULL,en-us,f,NULL,f,NULL
NEV,TTX,Amtrak (Nevada City),39.259159,-121.017036,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NEW,TTX,Amtrak (Newton),38.047309,-97.344604,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NFK,TTX,Amtrak (Norfolk),36.858283,-76.287574,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NFL,TTX,Amtrak (Niagara Falls),43.113601,-79.030662,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NFS,TTX,Amtrak (Niagara Falls Via Rail/GO Transit train station (last stop before crossing to US)),43.121395,-79.078041,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NHD,TTX,Amtrak (North Highlands),38.637981,-121.404151,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NHG,OAG,Nanchang Rail Station,28.66222,115.91972,800,t,NULL,NULL,en-us,f,NULL,f,NULL
NHL,TTX,Amtrak (Newhall),34.385,-118.531,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NHN,TTX,Amtrak (New Hampton),43.605,-71.653,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NHT,TTX,Amtrak (Northampton),42.318351,-72.627922,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NHV,TTX,Amtrak (New Haven),41.298667,-72.925994,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NIB,TTX,Amtrak (New Iberia),30.008487,-91.823516,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NKJ,OAG,Nanjing Rail Station,31.97111,118.79222,800,t,NULL,NULL,en-us,f,NULL,f,NULL
NLC,TTX,Amtrak (New London),41.354331,-72.093887,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NLS,TTX,Amtrak (Niles),41.836574,-86.253616,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NLW,TTX,Amtrak (New London),44.389183,-88.739433,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NNE,OAG,Narbonne Rail Station,43.19111,3.005,100,t,NULL,NULL,en-us,f,NULL,f,NULL
NNI,TTX,Amtrak (Nanaimo Via Rail Station),49.182605,-123.951416,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
NOB,TTX,Amtrak (Norfolk Naval),36.943271,-76.315605,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NOL,TTX,Amtrak (New Orleans),29.946796,-90.079597,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NOR,TTX,Amtrak (Norman),35.219627,-97.442169,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NPB,TTX,Amtrak (Newport Beach),33.612537,-117.869644,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NPI,TTX,Amtrak (Nappanee),41.441207,-86.000762,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NPL,TTX,Amtrak (Naples),26.161378,-81.686088,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NPN,TTX,Amtrak (Newport News),37.019355,-76.451049,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NPO,TTX,Amtrak (Newport),44.626014,-124.059524,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NPR,TTX,Amtrak (New Port Richie),28.231424,-82.730392,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NPT,TTX,Amtrak (Newport),35.606578,-91.28302,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NPV,TTX,Amtrak (Naperville),41.779506,-88.14505,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NPW,TTX,Amtrak (Napa Wine Train Bus Stop),38.302,-122.284,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
NRK,TTX,Amtrak (Newark),39.670322,-75.753349,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NRO,TTX,Amtrak (New Rochelle),40.913921,-73.782005,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NVL,TTX,Amtrak (Nashville),36.16014,-86.783012,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
NWK,TTX,Amtrak (Newark Penn Station),40.734279,-74.164886,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NWP,TTX,Amtrak (Newport),41.486938,-71.315658,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NYF,TTX,Amtrak (Syracuse New York State Fair),43.048,-76.147,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
NYG,TTX,Amtrak (New York Grand Central (formerly used for Empire Service)),40.753,-73.977,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OAC,TTX,Amtrak (Oakland Coliseum Airport),37.754,-122.197,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OAH,TTX,Amtrak (Oakhurst),37.336807,-119.644256,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OBK,TTX,Amtrak (Overbrook Philadelphia),39.984,-75.242,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OCA,TTX,Amtrak (Ocala),29.192228,-82.13639,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OCM,TTX,Amtrak (Ocean City),38.337,-75.085,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
ODE,TTX,Amtrak (Odessa),31.864253,-102.331474,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
OGD,TTX,Amtrak (Ogden),41.221572,-111.978904,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
OGW,TTX,Amtrak (Okanogan),48.361,-119.583,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OKC,TTX,Amtrak (Oklahoma City),35.466144,-97.512634,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
OKE,TTX,Amtrak (Okeechobee),27.251218,-80.830307,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OKJ,TTX,Amtrak (Oakland Jack London Sq),37.794647,-122.270744,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OKL,TTX,Amtrak (Oakville),43.452602,-79.673706,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OKO,TTX,Amtrak (Okemo),43.400619,-72.708351,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OLT,TTX,Amtrak (San Diego Old Town),32.756,-117.198,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OLW,TTX,Amtrak (Olympia-Lacey),46.990661,-122.795806,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OMA,TTX,Amtrak (Omaha),41.250167,-95.927421,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
OMW,TTX,Amtrak (Omak),48.411,-119.528,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
ONA,TTX,Amtrak (Ontario),34.061706,-117.647857,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
ONT,TTX,Amtrak (Ontario),44.031089,-116.960639,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OPE,TTX,Amtrak (Opelika),32.647445,-85.379806,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
ORB,TTX,Amtrak (Old Orchard Beach),43.514,-70.384,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
ORC,TTX,Amtrak (Oregon City),45.366,-122.596,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
ORL,TTX,Amtrak (Orlando),28.525693,-81.381744,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
ORO,TTX,Amtrak (Orono),44.883,-68.672,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
ORP,TTX,Amtrak (Orient Point),41.154354,-72.241729,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
ORV,TTX,Amtrak (Oroville),39.519866,-121.570182,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OSB,TTX,Amtrak (Old Saybrook - Regional),41.300533,-72.376022,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
OSC,TTX,Amtrak (Osceola),41.037445,-93.765747,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
OSD,TTX,Amtrak (Oceanside),33.192581,-117.378623,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OSH,TTX,Amtrak (Oshkosh),44.015018,-88.537338,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
OSQ,OAG,Siping Rail Station,43.18222,124.36889,800,t,NULL,NULL,en-us,f,NULL,f,NULL
OTM,TTX,Amtrak (Ottumwa),41.019641,-92.415672,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
OUQ,OAG,Ourense Rail Station,42.35056,-7.87306,100,t,NULL,NULL,en-us,f,NULL,t,NULL
OVI,OAG,Oviedo Rail Station,43.36611,-5.85472,100,t,NULL,NULL,en-us,f,NULL,t,NULL
OXN,TTX,Amtrak (Oxnard),34.198833,-119.174865,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
OXQ,OAG,Oxford Rail Station,51.75361,-1.27028,0,t,NULL,NULL,en-us,f,NULL,t,NULL
OZI,OAG,Bobadilla Rail Station,37.05,-4.7,100,t,NULL,NULL,en-us,f,NULL,f,NULL
OZU,OAG,Montilla Rail Station,37.58333,-4.63333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
PAG,TTX,Amtrak (Pascagoula),30.367174,-88.55857,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PAK,TTX,Amtrak (Palatka),29.649309,-81.640541,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PAO,TTX,Amtrak (Paoli),40.042285,-75.483749,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PAR,TTX,Amtrak (Parkesburg),39.959182,-75.921775,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PAS,TTX,Amtrak (Pasadena),34.143329,-118.140426,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PBF,TTX,Amtrak (Poplar Bluff),36.753986,-90.393432,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PBT,TTX,Amtrak (Pemberton - Greyhound Bus Stop),50.331531,-122.789962,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PCH,TTX,Amtrak (Port Charlotte),27.01243,-82.052658,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PCI,OAG,Palencia Rail Station,42.01556,-4.53361,100,t,NULL,NULL,en-us,f,NULL,t,NULL
PCT,TTX,Amtrak (Princeton),41.386905,-89.461677,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PCV,TTX,Amtrak (Placerville),38.727832,-120.801589,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PCW,OAG,Par Rail Station,50.35611,-4.70444,0,t,NULL,NULL,en-us,f,NULL,t,NULL
PDC,TTX,Amtrak (Palm Desert),33.722972,-116.390251,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PDX,TTX,Amtrak (Portland),45.528682,-122.675025,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PEN,TTX,Amtrak (Pendleton),45.671852,-118.789505,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PGH,TTX,Amtrak (Pittsburgh),40.445041,-79.993255,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PHA,TTX,Amtrak (Phoenix Sky Harbor Airport),33.43753,-112.009048,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PHG,TTX,Amtrak (Phoenix Greyhound Station),33.824,-112.148,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PHL,TTX,Amtrak (Philadelphia - 30th Street Station),39.954608,-75.183189,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PHN,TTX,Amtrak (Philadelphia - North Philadelphia Station),39.996906,-75.154365,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PHS,TTX,Amtrak (Philadelphia - Suburban Station),39.954,-75.168,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PHX,TTX,Amtrak (Phoenix),33.444541,-112.078292,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PIA,TTX,Amtrak (Peoria Airport),40.670082,-89.688232,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PIC,TTX,Amtrak (Picayune),30.524711,-89.680137,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PIT,TTX,Amtrak (Pittsfield),42.450401,-73.256042,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PJC,TTX,Amtrak (Princeton Junction),40.317218,-74.623229,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PLB,TTX,Amtrak (Plattsburgh),44.69699,-73.447456,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PLO,TTX,Amtrak (Plano),41.662155,-88.537422,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PMD,TTX,Amtrak (Palmdale),34.579143,-118.127899,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PMM,TTX,Amtrak (Primm),35.611022,-115.390708,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PMO,TTX,Amtrak (Plymouth),43.757,-71.688,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PNS,TTX,Amtrak (Pensacola),30.417932,-87.20449,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PNT,TTX,Amtrak (Pontiac - Pere Marquette),42.635848,-83.294166,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
POC,TTX,Amtrak (Pocatello),42.854682,-112.436683,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
POG,TTX,Amtrak (Portage),43.546611,-89.469139,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
POH,TTX,Amtrak (Port Henry),44.033065,-73.461929,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
POK,OAG,St Polton Rail Station,48.20833,15.62444,100,t,NULL,NULL,en-us,f,NULL,t,NULL
PON,TTX,Amtrak (Pontiac),40.87944,-88.636497,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
POR,TTX,Amtrak (Portland),43.635486,-70.294921,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
POS,TTX,Amtrak (Pomona),34.059394,-117.750633,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
POT,TTX,Amtrak (Porterville),36.068225,-119.01863,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
POU,TTX,Amtrak (Poughkeepsie),41.705673,-73.93901,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PRB,TTX,Amtrak (Paso Robles),35.622924,-120.686935,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PRC,TTX,Amtrak (Prince),37.858707,-81.054222,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PRI,TTX,Amtrak (Perris),33.791393,-117.216636,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PRK,TTX,Amtrak (Port Kent),44.578041,-73.444274,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PRN,TTX,Amtrak (Prineville),44.305923,-120.835609,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PRO,TTX,Amtrak (Provo),40.225868,-111.662719,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PRT,TTX,Amtrak (Reedsport),43.69923,-124.109329,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PSB,TTX,Amtrak (Pismo Beach),35.135417,-120.620918,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PSC,TTX,Amtrak (Pasco),46.233596,-119.084243,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PSK,TTX,Amtrak (Petoskey),45.373908,-84.963706,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PSN,TTX,Amtrak (Palm Springs),33.895942,-116.545013,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PSP,TTX,Amtrak (Palm Springs Bus Stop),33.826698,-116.544914,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PST,TTX,Amtrak (Pellston),45.55064,-84.784584,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PSW,TTX,Amtrak (Peshastin),47.557556,-120.588302,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PTB,TTX,Amtrak (Petersburg),37.241619,-77.42897,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PTC,TTX,Amtrak (Petaluma),38.243007,-122.630485,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PTE,OAG,Pontevedra Rail Station,42.42167,-8.63333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
PTH,TTX,Amtrak (Port Huron),42.960788,-82.44181,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PUB,TTX,Amtrak (Pueblo),38.307826,-104.615058,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PUL,TTX,Amtrak (Pullman),46.738769,-117.173744,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
PUR,TTX,Amtrak (Purcell),35.011974,-97.356338,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PVD,TTX,Amtrak (Providence),41.82563,-71.415992,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
PVL,TTX,Amtrak (Pauls Valley),34.741466,-97.219001,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
PXG,OAG,Pingxiang Rail Station,27.64639,113.84194,800,t,NULL,NULL,en-us,f,NULL,f,NULL
PXN,TTX,Amtrak (Phoenix Metro Center),33.555942,-112.111274,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
PXS,OAG,Puerto De Santa Maria Rail Station,36.6,-6.23333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
PZC,OAG,Penzance Rail Station,50.12222,-5.53222,0,t,NULL,NULL,en-us,f,NULL,f,NULL
QAN,TTX,Amtrak (Quantico),38.52201,-77.293045,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
QAZ,OAG,Zakopane Rail Station,49.28333,19.9,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QBO,OAG,Bochum Rail Station,51.47917,7.22278,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QCY,TTX,Amtrak (Quincy),39.957443,-91.366348,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
QEQ,OAG,Embrach/Rorbas Rail Station,47.5,8.6,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QEW,OAG,Leicester Rail Station,52.63111,-1.12472,0,t,NULL,NULL,en-us,f,NULL,t,NULL
QFB,OAG,Freiburg Rail Station,48,7.85,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QFV,OAG,Bergen Rail Station,60.38333,5.33333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QGL,OAG,St Gallen Rail Station,47.46667,9.4,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QGN,OAG,Tarragona/Camp Rail Station,41.19194,1.27278,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QGV,OAG,Frankfurt Neu Isenburg Rail Station,50.05,8.7,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QHD,OAG,Heidelberg Rail Station,49.40389,8.67583,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QHX,OAG,Qionghai Rail Station,19.24167,110.48778,800,t,NULL,NULL,en-us,f,NULL,f,NULL
QIJ,OAG,Gijon Rail Station,43.5375,-5.67611,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QKU,OAG,Cologne/Bonn Messe/Deutz Rail Station,50.94056,6.97444,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QLJ,OAG,Lucerne Rail Station,47.04944,8.31056,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QLQ,OAG,Lleida Rail Station,41.62083,0.63306,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QLS,OAG,Lausanne Rail Station,46.51722,6.62917,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QMO,OAG,Mons Rail Station,50.45,3.93333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QMZ,OAG,Mainz Rail Station,50.00167,8.25917,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QNC,OAG,Neuchatel Rail Station,47,6.96667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QNM,OAG,Namur Rail Station,50.46667,4.86667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QOB,OAG,Ansbach Rail Station,49.3,10.58333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QPA,OAG,Padova Central Rail Station,45.4175,11.88028,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QPP,OAG,Berlin HBF Rail Station,52.525,13.36944,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QQD,OAG,Dover Priory Rail Station,51.13333,1.31667,0,t,NULL,NULL,en-us,f,NULL,f,NULL
QQR,OAG,Ramsgate Rail Station,51.33333,1.41667,0,t,NULL,NULL,en-us,f,NULL,f,NULL
QSG,OAG,Sonderborg Rail Station,54.96444,9.79167,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QSJ,OAG,Shijiazhuang Rail Station,38.01083,114.48444,800,t,NULL,NULL,en-us,f,NULL,f,NULL
QUC,TTX,Amtrak (Quincy),47.239688,-119.850181,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
QUL,OAG,Ulm Rail Station,48.39972,9.98333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QUQ,OAG,Caceres Rail Station,39.46139,-6.38583,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QVL,OAG,Villach Rail Station,46.61889,13.84889,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QWB,OAG,Berlin Ostbhf Rail Station,52.51667,13.41667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QWC,OAG,Berlin Zoo Rail Station,52.50806,13.33139,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QWU,OAG,Wuerzburg Rail Station,49.78778,9.93611,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QWX,OAG,Merida Rail Station,38.92167,-6.34333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QXB,OAG,Aix-en-Provence TGV Rail Station,43.52306,5.44528,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QXV,OAG,Svendborg Rail Station,55.05,10.61667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYE,OAG,Enschede Rail Station,52.2,6.88333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYF,TTX,German Railway Service,50.02,8.34,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QYG,OAG,German Rail Zone G,54,13,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QYH,OAG,Hengelo Rail Station,52.25,6.75,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYI,OAG,Hilversum Rail Station,52.23333,5.16667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYJ,OAG,German Rail Zone J,49,8,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYL,OAG,Almelo Rail Station,52.35,6.65,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYM,OAG,Amersfoort Rail Station,52.15,5.4,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYO,OAG,Olsztyn Glowny Rail Station,53.8,20.48333,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYP,OAG,Apeldoorn Rail Station,52.21667,5.96667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYV,OAG,Deventer Rail Station,52.25,6.16667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
QYX,OAG,Uppsala C Rail Station,59.85889,17.64611,100,t,NULL,NULL,en-us,f,NULL,t,NULL
QZB,OAG,Zermatt Rail Station,46.01667,7.75,100,t,NULL,NULL,en-us,f,NULL,f,NULL
RAT,TTX,Amtrak (Raton),36.900749,-104.437522,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
RBC,TTX,Amtrak (Richmond - St. Edwards Drive (Sandman Signature Hotel) Bus Stop),49.173332,-123.140403,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
RBF,TTX,Amtrak (Red Bluff),40.186008,-122.210968,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
